pico_Interval Start,pico_Interval End,pico_Interval Duration
35381920.000,35382216.000,296.000
35382520.000,35382816.000,296.000
35383120.000,35383416.000,296.000
35383720.000,35384016.000,296.000
35384320.000,35384616.000,296.000
35384920.000,35385216.000,296.000
35385520.000,35385816.000,296.000
35386120.000,35386416.000,296.000
35386720.000,35387016.000,296.000
35387320.000,35387616.000,296.000
35387920.000,35388216.000,296.000
35388520.000,35388816.000,296.000
35389120.000,35389416.000,296.000
35389720.000,35390016.000,296.000
35390320.000,35390616.000,296.000
35390920.000,35391216.000,296.000
35391520.000,35391816.000,296.000
35392120.000,35392416.000,296.000
35392720.000,35393016.000,296.000
35393320.000,35393616.000,296.000
35393920.000,35394216.000,296.000
35394520.000,35394816.000,296.000
35395120.000,35395416.000,296.000
35395720.000,35396016.000,296.000
35396320.000,35396616.000,296.000
35396920.000,35397216.000,296.000
35397520.000,35397816.000,296.000
35398120.000,35398416.000,296.000
35398720.000,35399016.000,296.000
35399320.000,35399616.000,296.000
35399920.000,35400216.000,296.000
35400520.000,35400816.000,296.000
35401120.000,35401416.000,296.000
35401720.000,35402016.000,296.000
35402320.000,35402616.000,296.000
35402920.000,35403216.000,296.000
35403520.000,35403816.000,296.000
35404120.000,35404416.000,296.000
35404720.000,35405016.000,296.000
35405320.000,35405616.000,296.000
35405920.000,35406216.000,296.000
35406520.000,35406816.000,296.000
35407120.000,35407416.000,296.000
35407720.000,35408016.000,296.000
35408320.000,35408616.000,296.000
35408920.000,35409216.000,296.000
35409520.000,35409816.000,296.000
35410120.000,35410416.000,296.000
35410720.000,35411016.000,296.000
35411320.000,35411616.000,296.000
35411920.000,35412216.000,296.000
35412520.000,35412816.000,296.000
35413120.000,35413416.000,296.000
35413720.000,35414016.000,296.000
35414320.000,35414616.000,296.000
35414920.000,35415216.000,296.000
35415520.000,35415816.000,296.000
35416120.000,35416416.000,296.000
35416720.000,35417016.000,296.000
35417320.000,35417616.000,296.000
35417920.000,35418216.000,296.000
35418520.000,35418816.000,296.000
35419120.000,35419416.000,296.000
35419720.000,35420016.000,296.000
35420320.000,35420616.000,296.000
35420920.000,35421216.000,296.000
35421520.000,35421816.000,296.000
35422120.000,35422416.000,296.000
35422720.000,35423016.000,296.000
35423320.000,35423616.000,296.000
35423920.000,35424216.000,296.000
35424520.000,35424816.000,296.000
35425120.000,35425416.000,296.000
35425720.000,35426016.000,296.000
35426320.000,35426616.000,296.000
35426920.000,35427216.000,296.000
35427520.000,35427816.000,296.000
35428120.000,35428416.000,296.000
35428720.000,35429016.000,296.000
35429320.000,35429616.000,296.000
35429920.000,35430216.000,296.000
35430520.000,35430816.000,296.000
35431120.000,35431416.000,296.000
35431720.000,35432016.000,296.000
35432320.000,35432616.000,296.000
35432920.000,35433216.000,296.000
35433520.000,35433816.000,296.000
35434120.000,35434416.000,296.000
35434720.000,35435016.000,296.000
35435320.000,35435616.000,296.000
35435920.000,35436216.000,296.000
35436520.000,35436816.000,296.000
35437120.000,35437416.000,296.000
35437720.000,35438016.000,296.000
35438320.000,35438616.000,296.000
35438920.000,35439216.000,296.000
35439520.000,35439816.000,296.000
35440120.000,35440416.000,296.000
35440720.000,35441016.000,296.000
35441320.000,35441616.000,296.000
35441920.000,35442216.000,296.000
35442520.000,35442816.000,296.000
35443120.000,35443416.000,296.000
35443720.000,35444016.000,296.000
35444320.000,35444616.000,296.000
35444920.000,35445216.000,296.000
35445520.000,35445816.000,296.000
35446120.000,35446416.000,296.000
35446720.000,35447016.000,296.000
35447320.000,35447616.000,296.000
35447920.000,35448216.000,296.000
35448520.000,35448816.000,296.000
35449120.000,35449416.000,296.000
35449720.000,35450016.000,296.000
35450320.000,35450616.000,296.000
35450920.000,35451216.000,296.000
35451520.000,35451816.000,296.000
35452120.000,35452416.000,296.000
35452720.000,35453016.000,296.000
35453320.000,35453616.000,296.000
35453920.000,35454216.000,296.000
35454520.000,35454816.000,296.000
35455120.000,35455416.000,296.000
35455720.000,35456016.000,296.000
35456320.000,35456616.000,296.000
35456920.000,35457216.000,296.000
35457520.000,35457816.000,296.000
35458120.000,35458416.000,296.000
35458720.000,35459016.000,296.000
35459320.000,35459616.000,296.000
35459920.000,35460216.000,296.000
35460520.000,35460816.000,296.000
35461120.000,35461416.000,296.000
35461720.000,35462016.000,296.000
35462320.000,35462616.000,296.000
35462920.000,35463216.000,296.000
35463520.000,35463816.000,296.000
35464120.000,35464416.000,296.000
35464720.000,35465016.000,296.000
35465320.000,35465616.000,296.000
35465920.000,35466216.000,296.000
35466520.000,35466816.000,296.000
35467120.000,35467416.000,296.000
35467720.000,35468016.000,296.000
35468320.000,35468616.000,296.000
35468920.000,35469216.000,296.000
35469520.000,35469816.000,296.000
35470120.000,35470416.000,296.000
35470720.000,35471016.000,296.000
35471320.000,35471616.000,296.000
35471920.000,35472216.000,296.000
35472520.000,35472816.000,296.000
35473120.000,35473416.000,296.000
35473720.000,35474016.000,296.000
35474320.000,35474616.000,296.000
35474920.000,35475216.000,296.000
35475520.000,35475816.000,296.000
35476120.000,35476416.000,296.000
35476720.000,35477016.000,296.000
35477320.000,35477616.000,296.000
35477920.000,35478216.000,296.000
35478520.000,35478816.000,296.000
35479120.000,35479416.000,296.000
35479720.000,35480016.000,296.000
35480320.000,35480616.000,296.000
35480920.000,35481216.000,296.000
35481520.000,35481816.000,296.000
35482120.000,35482416.000,296.000
35482720.000,35483016.000,296.000
35483320.000,35483616.000,296.000
35483920.000,35484216.000,296.000
35484520.000,35484816.000,296.000
35485120.000,35485416.000,296.000
35485720.000,35486016.000,296.000
35486320.000,35486616.000,296.000
35486920.000,35487216.000,296.000
35487520.000,35487816.000,296.000
35488120.000,35488416.000,296.000
35488720.000,35489016.000,296.000
35489320.000,35489616.000,296.000
35489920.000,35490216.000,296.000
35490520.000,35490816.000,296.000
35491120.000,35491416.000,296.000
35491720.000,35492016.000,296.000
35492320.000,35492616.000,296.000
35492920.000,35493216.000,296.000
35493520.000,35493816.000,296.000
35494120.000,35494416.000,296.000
35494720.000,35495016.000,296.000
35495320.000,35495616.000,296.000
35495920.000,35496216.000,296.000
35496520.000,35496816.000,296.000
35497120.000,35497416.000,296.000
35497720.000,35498016.000,296.000
35498320.000,35498616.000,296.000
35498920.000,35499216.000,296.000
35499520.000,35499816.000,296.000
35500120.000,35500416.000,296.000
35500720.000,35501016.000,296.000
35501320.000,35501616.000,296.000
35501920.000,35502216.000,296.000
35502520.000,35502816.000,296.000
35503120.000,35503416.000,296.000
35503720.000,35504016.000,296.000
35504320.000,35504616.000,296.000
35504920.000,35505216.000,296.000
35505520.000,35505816.000,296.000
35506120.000,35506416.000,296.000
35506720.000,35507016.000,296.000
35507320.000,35507616.000,296.000
35507920.000,35508216.000,296.000
35508520.000,35508816.000,296.000
35509120.000,35509416.000,296.000
35509720.000,35510016.000,296.000
35510320.000,35510616.000,296.000
35510920.000,35511216.000,296.000
35511520.000,35511816.000,296.000
35512120.000,35512416.000,296.000
35512720.000,35513016.000,296.000
35513320.000,35513616.000,296.000
35513920.000,35514216.000,296.000
35514520.000,35514816.000,296.000
35515120.000,35515416.000,296.000
35515720.000,35516016.000,296.000
35516320.000,35516616.000,296.000
35516920.000,35517216.000,296.000
35517520.000,35517816.000,296.000
35518120.000,35518416.000,296.000
35518720.000,35519016.000,296.000
35519320.000,35519616.000,296.000
35519920.000,35520216.000,296.000
35520520.000,35520816.000,296.000
35521120.000,35521416.000,296.000
35521720.000,35522016.000,296.000
35522320.000,35522616.000,296.000
35522920.000,35523216.000,296.000
35523520.000,35523816.000,296.000
35524120.000,35524416.000,296.000
35524720.000,35525016.000,296.000
35525320.000,35525616.000,296.000
35525920.000,35526220.000,300.000
35526520.000,35526820.000,300.000
35527120.000,35527416.000,296.000
35527720.000,35528016.000,296.000
35528320.000,35528616.000,296.000
35528920.000,35529216.000,296.000
35529520.000,35529816.000,296.000
35530120.000,35530416.000,296.000
35530720.000,35531020.000,300.000
35531320.000,35531620.000,300.000
35531920.000,35532220.000,300.000
35532520.000,35532820.000,300.000
35533120.000,35533416.000,296.000
35533720.000,35534016.000,296.000
35534320.000,35534616.000,296.000
35534920.000,35535216.000,296.000
35535520.000,35535820.000,300.000
35536120.000,35536420.000,300.000
35536720.000,35537020.000,300.000
35537320.000,35537620.000,300.000
35537920.000,35538220.000,300.000
35538520.000,35538816.000,296.000
35539120.000,35539416.000,296.000
35539720.000,35540016.000,296.000
35540320.000,35540620.000,300.000
35540920.000,35541220.000,300.000
35541520.000,35541820.000,300.000
35542120.000,35542420.000,300.000
35542720.000,35543020.000,300.000
35543320.000,35543620.000,300.000
35543920.000,35544220.000,300.000
35544520.000,35544816.000,296.000
35545120.000,35545420.000,300.000
35545720.000,35546020.000,300.000
35546320.000,35546620.000,300.000
35546920.000,35547220.000,300.000
35547520.000,35547820.000,300.000
35548120.000,35548420.000,300.000
35548720.000,35549020.000,300.000
35549320.000,35549620.000,300.000
35549920.000,35550220.000,300.000
35550520.000,35550820.000,300.000
35551120.000,35551420.000,300.000
35551720.000,35552020.000,300.000
35552320.000,35552620.000,300.000
35552920.000,35553220.000,300.000
35553520.000,35553820.000,300.000
35554120.000,35554420.000,300.000
35554720.000,35555020.000,300.000
35555320.000,35555620.000,300.000
35555920.000,35556220.000,300.000
35556520.000,35556820.000,300.000
35557120.000,35557420.000,300.000
35557720.000,35558020.000,300.000
35558320.000,35558620.000,300.000
35558920.000,35559220.000,300.000
35559520.000,35559820.000,300.000
35560120.000,35560420.000,300.000
35560720.000,35561020.000,300.000
35561320.000,35561620.000,300.000
35561920.000,35562220.000,300.000
35562520.000,35562820.000,300.000
35563120.000,35563420.000,300.000
35563720.000,35564020.000,300.000
35564320.000,35564620.000,300.000
35564920.000,35565220.000,300.000
35565520.000,35565820.000,300.000
35566120.000,35566420.000,300.000
35566720.000,35567020.000,300.000
35567320.000,35567620.000,300.000
35567920.000,35568220.000,300.000
35568520.000,35568820.000,300.000
35569120.000,35569420.000,300.000
35569720.000,35570020.000,300.000
35570320.000,35570620.000,300.000
35570920.000,35571220.000,300.000
35571520.000,35571820.000,300.000
35572120.000,35572420.000,300.000
35572720.000,35573020.000,300.000
35573320.000,35573620.000,300.000
35573920.000,35574220.000,300.000
35574520.000,35574820.000,300.000
35575120.000,35575420.000,300.000
35575720.000,35576020.000,300.000
35576320.000,35576620.000,300.000
35576920.000,35577220.000,300.000
35577520.000,35577820.000,300.000
35578120.000,35578420.000,300.000
35578720.000,35579020.000,300.000
35579320.000,35579620.000,300.000
35579920.000,35580220.000,300.000
35580520.000,35580820.000,300.000
35581120.000,35581420.000,300.000
35581720.000,35582020.000,300.000
35582320.000,35582620.000,300.000
35582920.000,35583220.000,300.000
35583520.000,35583820.000,300.000
35584120.000,35584420.000,300.000
35584720.000,35585020.000,300.000
35585320.000,35585620.000,300.000
35585920.000,35586220.000,300.000
35586520.000,35586820.000,300.000
35587120.000,35587420.000,300.000
35587720.000,35588020.000,300.000
35588320.000,35588620.000,300.000
35588920.000,35589220.000,300.000
35589520.000,35589820.000,300.000
35590120.000,35590420.000,300.000
35590720.000,35591020.000,300.000
35591320.000,35591620.000,300.000
35591920.000,35592220.000,300.000
35592520.000,35592820.000,300.000
35593120.000,35593420.000,300.000
35593720.000,35594020.000,300.000
35594320.000,35594620.000,300.000
35594920.000,35595220.000,300.000
35595520.000,35595820.000,300.000
35596120.000,35596420.000,300.000
35596720.000,35597020.000,300.000
35597320.000,35597620.000,300.000
35597920.000,35598220.000,300.000
35598520.000,35598820.000,300.000
35599120.000,35599420.000,300.000
35599720.000,35600020.000,300.000
35600320.000,35600620.000,300.000
35600920.000,35601220.000,300.000
35601520.000,35601820.000,300.000
35602120.000,35602420.000,300.000
35602720.000,35603020.000,300.000
35603320.000,35603620.000,300.000
35603920.000,35604220.000,300.000
35604520.000,35604820.000,300.000
35605120.000,35605420.000,300.000
35605720.000,35606020.000,300.000
35606320.000,35606620.000,300.000
35606920.000,35607220.000,300.000
35607520.000,35607820.000,300.000
35608120.000,35608420.000,300.000
35608720.000,35609020.000,300.000
35609320.000,35609620.000,300.000
35609920.000,35610220.000,300.000
35610520.000,35610820.000,300.000
35611120.000,35611420.000,300.000
35611720.000,35612020.000,300.000
35612320.000,35612620.000,300.000
35612920.000,35613220.000,300.000
35613520.000,35613820.000,300.000
35614120.000,35614420.000,300.000
35614720.000,35615020.000,300.000
35615320.000,35615620.000,300.000
35615920.000,35616220.000,300.000
35616520.000,35616820.000,300.000
35617120.000,35617420.000,300.000
35617720.000,35618020.000,300.000
35618320.000,35618620.000,300.000
35618920.000,35619220.000,300.000
35619520.000,35619820.000,300.000
35620120.000,35620420.000,300.000
35620720.000,35621020.000,300.000
35621320.000,35621620.000,300.000
35621920.000,35622220.000,300.000
35622520.000,35622820.000,300.000
35623120.000,35623420.000,300.000
35623720.000,35624020.000,300.000
35624320.000,35624620.000,300.000
35624920.000,35625220.000,300.000
35625520.000,35625820.000,300.000
35626120.000,35626420.000,300.000
35626720.000,35627020.000,300.000
35627320.000,35627620.000,300.000
35627920.000,35628220.000,300.000
35628520.000,35628820.000,300.000
35629120.000,35629420.000,300.000
35629720.000,35630020.000,300.000
35630320.000,35630620.000,300.000
35630920.000,35631220.000,300.000
35631520.000,35631820.000,300.000
35632120.000,35632420.000,300.000
35632720.000,35633020.000,300.000
35633320.000,35633620.000,300.000
35633920.000,35634220.000,300.000
35634520.000,35634820.000,300.000
35635120.000,35635420.000,300.000
35635720.000,35636020.000,300.000
35636320.000,35636620.000,300.000
35636920.000,35637220.000,300.000
35637520.000,35637820.000,300.000
35638120.000,35638420.000,300.000
35638720.000,35639020.000,300.000
35639320.000,35639620.000,300.000
35639920.000,35640220.000,300.000
35640520.000,35640820.000,300.000
35641120.000,35641420.000,300.000
35641720.000,35642020.000,300.000
35642320.000,35642620.000,300.000
35642920.000,35643220.000,300.000
35643520.000,35643820.000,300.000
35644120.000,35644420.000,300.000
35644720.000,35645020.000,300.000
35645320.000,35645620.000,300.000
35645920.000,35646220.000,300.000
35646520.000,35646820.000,300.000
35647120.000,35647420.000,300.000
35647720.000,35648020.000,300.000
35648320.000,35648620.000,300.000
35648920.000,35649220.000,300.000
35649520.000,35649820.000,300.000
35650120.000,35650420.000,300.000
35650720.000,35651020.000,300.000
35651320.000,35651620.000,300.000
35651920.000,35652220.000,300.000
35652520.000,35652820.000,300.000
35653120.000,35653420.000,300.000
35653720.000,35654020.000,300.000
35654320.000,35654620.000,300.000
35654920.000,35655220.000,300.000
35655520.000,35655820.000,300.000
35656120.000,35656420.000,300.000
35656720.000,35657020.000,300.000
35657320.000,35657620.000,300.000
35657920.000,35658220.000,300.000
35658520.000,35658820.000,300.000
35659120.000,35659420.000,300.000
35659720.000,35660020.000,300.000
35660320.000,35660620.000,300.000
35660920.000,35661220.000,300.000
35661520.000,35661820.000,300.000
35662120.000,35662420.000,300.000
35662720.000,35663020.000,300.000
35663320.000,35663620.000,300.000
35663920.000,35664220.000,300.000
35664520.000,35664820.000,300.000
35665120.000,35665420.000,300.000
35665720.000,35666020.000,300.000
35666320.000,35666620.000,300.000
35666920.000,35667220.000,300.000
35667520.000,35667820.000,300.000
35668120.000,35668420.000,300.000
35668720.000,35669020.000,300.000
35669320.000,35669620.000,300.000
35669920.000,35670220.000,300.000
35670520.000,35670820.000,300.000
35671120.000,35671420.000,300.000
35671720.000,35672020.000,300.000
35672320.000,35672620.000,300.000
35672920.000,35673220.000,300.000
35673520.000,35673820.000,300.000
35674120.000,35674420.000,300.000
35674720.000,35675020.000,300.000
35675320.000,35675620.000,300.000
35675920.000,35676220.000,300.000
35676520.000,35676820.000,300.000
35677120.000,35677420.000,300.000
35677720.000,35678020.000,300.000
35678320.000,35678620.000,300.000
35678920.000,35679220.000,300.000
35679520.000,35679820.000,300.000
35680120.000,35680420.000,300.000
35680720.000,35681020.000,300.000
35681320.000,35681620.000,300.000
35681920.000,35682220.000,300.000
35682520.000,35682820.000,300.000
35683120.000,35683420.000,300.000
35683720.000,35684020.000,300.000
35684320.000,35684620.000,300.000
35684920.000,35685220.000,300.000
35685520.000,35685820.000,300.000
35686120.000,35686420.000,300.000
35686720.000,35687020.000,300.000
35687320.000,35687620.000,300.000
35687920.000,35688220.000,300.000
35688520.000,35688820.000,300.000
35689120.000,35689420.000,300.000
35689720.000,35690020.000,300.000
35690320.000,35690620.000,300.000
35690920.000,35691220.000,300.000
35691520.000,35691820.000,300.000
35692120.000,35692420.000,300.000
35692720.000,35693020.000,300.000
35693320.000,35693620.000,300.000
35693920.000,35694220.000,300.000
35694520.000,35694820.000,300.000
35695120.000,35695420.000,300.000
35695720.000,35696020.000,300.000
35696320.000,35696620.000,300.000
35696920.000,35697220.000,300.000
35697520.000,35697820.000,300.000
35698120.000,35698420.000,300.000
35698720.000,35699020.000,300.000
35699320.000,35699620.000,300.000
35699920.000,35700220.000,300.000
35700520.000,35700820.000,300.000
35701120.000,35701420.000,300.000
35701720.000,35702020.000,300.000
35702320.000,35702620.000,300.000
35885052.000,35886552.000,1500.000
35888052.000,35889552.000,1500.000
35891052.000,35892552.000,1500.000
35894052.000,35895552.000,1500.000
35897052.000,35898552.000,1500.000
35900052.000,35901552.000,1500.000
35903052.000,35904552.000,1500.000
35906052.000,35907552.000,1500.000
35909052.000,35910552.000,1500.000
35912052.000,35913552.000,1500.000
35915052.000,35916552.000,1500.000
35918052.000,35919552.000,1500.000
35921052.000,35922552.000,1500.000
35924052.000,35925552.000,1500.000
35927052.000,35928552.000,1500.000
35930052.000,35931552.000,1500.000
35958304.000,35959800.000,1496.000
35961300.000,35962800.000,1500.000
35964300.000,35965800.000,1500.000
35967300.000,35968800.000,1500.000
35970300.000,35971800.000,1500.000
35973304.000,35974800.000,1496.000
35976304.000,35977800.000,1496.000
35979304.000,35980800.000,1496.000
35982304.000,35983800.000,1496.000
35985304.000,35986800.000,1496.000
35988304.000,35989800.000,1496.000
35991304.000,35992800.000,1496.000
35994304.000,35995800.000,1496.000
35997304.000,35998800.000,1496.000
36000300.000,36001800.000,1500.000
36003304.000,36004800.000,1496.000
36022864.000,36024364.000,1500.000
36025864.000,36027364.000,1500.000
36028864.000,36030364.000,1500.000
36031864.000,36033364.000,1500.000
36034864.000,36036364.000,1500.000
36037864.000,36039364.000,1500.000
36040864.000,36042364.000,1500.000
36043864.000,36045364.000,1500.000
36046864.000,36048364.000,1500.000
36049864.000,36051364.000,1500.000
36052864.000,36054364.000,1500.000
36055864.000,36057364.000,1500.000
36058864.000,36060364.000,1500.000
36061864.000,36063364.000,1500.000
36064864.000,36066364.000,1500.000
36067864.000,36069280.000,1416.000
36087792.000,36089296.000,1504.000
36090792.000,36092296.000,1504.000
36093792.000,36095296.000,1504.000
36096792.000,36098296.000,1504.000
36099792.000,36101296.000,1504.000
36102792.000,36104296.000,1504.000
36105792.000,36107296.000,1504.000
36108792.000,36110296.000,1504.000
36111792.000,36113296.000,1504.000
36114792.000,36116296.000,1504.000
36117792.000,36119296.000,1504.000
36120792.000,36122296.000,1504.000
36123792.000,36125296.000,1504.000
36126792.000,36128296.000,1504.000
36129792.000,36131296.000,1504.000
36132792.000,36134296.000,1504.000
36155264.000,36156764.000,1500.000
36158264.000,36159764.000,1500.000
36161264.000,36162764.000,1500.000
36164264.000,36165764.000,1500.000
36167264.000,36168764.000,1500.000
36170264.000,36171764.000,1500.000
36173264.000,36174764.000,1500.000
36176264.000,36177764.000,1500.000
36179264.000,36180764.000,1500.000
36182264.000,36183764.000,1500.000
36185264.000,36186764.000,1500.000
36188264.000,36189764.000,1500.000
36191264.000,36192764.000,1500.000
36194264.000,36195764.000,1500.000
36197264.000,36198764.000,1500.000
36200264.000,36201632.000,1368.000
36227524.000,36229024.000,1500.000
36230524.000,36232024.000,1500.000
36233524.000,36235024.000,1500.000
36236524.000,36238024.000,1500.000
36239524.000,36241024.000,1500.000
36242524.000,36244024.000,1500.000
36245524.000,36247024.000,1500.000
36248524.000,36250024.000,1500.000
36251524.000,36253024.000,1500.000
36254524.000,36256024.000,1500.000
36257524.000,36259024.000,1500.000
36260524.000,36262024.000,1500.000
36263524.000,36265024.000,1500.000
36266524.000,36268024.000,1500.000
36269524.000,36271024.000,1500.000
36272524.000,36274024.000,1500.000
36295804.000,36297304.000,1500.000
36298804.000,36300304.000,1500.000
36301804.000,36303304.000,1500.000
36304804.000,36306304.000,1500.000
36307804.000,36309304.000,1500.000
36310804.000,36312304.000,1500.000
36313804.000,36315304.000,1500.000
36316804.000,36318304.000,1500.000
36319804.000,36321304.000,1500.000
36322804.000,36324304.000,1500.000
36325804.000,36327304.000,1500.000
36328804.000,36330304.000,1500.000
36331804.000,36333304.000,1500.000
36334804.000,36336304.000,1500.000
36337804.000,36339304.000,1500.000
36340804.000,36342304.000,1500.000
36343804.000,36345304.000,1500.000
36346804.000,36348304.000,1500.000
36349804.000,36350392.000,588.000
36371704.000,36373204.000,1500.000
36374704.000,36376204.000,1500.000
36377704.000,36379204.000,1500.000
36380704.000,36382204.000,1500.000
36383704.000,36385204.000,1500.000
36386704.000,36388204.000,1500.000
36389704.000,36391204.000,1500.000
36392704.000,36394204.000,1500.000
36395704.000,36397204.000,1500.000
36398704.000,36400204.000,1500.000
36401704.000,36403204.000,1500.000
36404704.000,36406204.000,1500.000
36407704.000,36409204.000,1500.000
36410704.000,36412204.000,1500.000
36413704.000,36414648.000,944.000
36566796.000,36567544.000,748.000
36568296.000,36569044.000,748.000
36569796.000,36570544.000,748.000
36571296.000,36572044.000,748.000
36572796.000,36573544.000,748.000
36574296.000,36575044.000,748.000
36575796.000,36576544.000,748.000
36577296.000,36578044.000,748.000
36578796.000,36579544.000,748.000
36580296.000,36581044.000,748.000
36581796.000,36582544.000,748.000
36583296.000,36584044.000,748.000
36584796.000,36585544.000,748.000
36586296.000,36587044.000,748.000
36587796.000,36588544.000,748.000
36589296.000,36590044.000,748.000
36590796.000,36591544.000,748.000
36592296.000,36593044.000,748.000
36593796.000,36594544.000,748.000
36595296.000,36596044.000,748.000
36596796.000,36597544.000,748.000
36598296.000,36599044.000,748.000
36599796.000,36600544.000,748.000
36601296.000,36602044.000,748.000
36602796.000,36603544.000,748.000
36604296.000,36605044.000,748.000
36605796.000,36606544.000,748.000
36607296.000,36608044.000,748.000
36608796.000,36609544.000,748.000
36610296.000,36611044.000,748.000
36611796.000,36612544.000,748.000
36613296.000,36614044.000,748.000
36614796.000,36615544.000,748.000
36616296.000,36617044.000,748.000
36617796.000,36618544.000,748.000
36619296.000,36620044.000,748.000
36640424.000,36641172.000,748.000
36641924.000,36642672.000,748.000
36643424.000,36644176.000,752.000
36644924.000,36645672.000,748.000
36646424.000,36647176.000,752.000
36647924.000,36648672.000,748.000
36649424.000,36650176.000,752.000
36650924.000,36651672.000,748.000
36652424.000,36653176.000,752.000
36653924.000,36654672.000,748.000
36655424.000,36656176.000,752.000
36656924.000,36657672.000,748.000
36658424.000,36659176.000,752.000
36659924.000,36660672.000,748.000
36661424.000,36662176.000,752.000
36662924.000,36663672.000,748.000
36664424.000,36665176.000,752.000
36665924.000,36666672.000,748.000
36667424.000,36668176.000,752.000
36668924.000,36669672.000,748.000
36670424.000,36671176.000,752.000
36671924.000,36672672.000,748.000
36673424.000,36674176.000,752.000
36674924.000,36675672.000,748.000
36676424.000,36677176.000,752.000
36677924.000,36678672.000,748.000
36679424.000,36680176.000,752.000
36680924.000,36681672.000,748.000
36682424.000,36683176.000,752.000
36683924.000,36684672.000,748.000
36685424.000,36686176.000,752.000
36686924.000,36687672.000,748.000
36688424.000,36689176.000,752.000
36689924.000,36690672.000,748.000
36691424.000,36692176.000,752.000
36692924.000,36693672.000,748.000
36694424.000,36695176.000,752.000
36695924.000,36696672.000,748.000
36697424.000,36698176.000,752.000
36698924.000,36699672.000,748.000
36700424.000,36701176.000,752.000
36701924.000,36702672.000,748.000
36703424.000,36704176.000,752.000
36704924.000,36705044.000,120.000
36727672.000,36728420.000,748.000
36729172.000,36729920.000,748.000
36730672.000,36731420.000,748.000
36732172.000,36732920.000,748.000
36733672.000,36734420.000,748.000
36735172.000,36735920.000,748.000
36736672.000,36737420.000,748.000
36738172.000,36738920.000,748.000
36739672.000,36740420.000,748.000
36741172.000,36741920.000,748.000
36742672.000,36743420.000,748.000
36744172.000,36744920.000,748.000
36745672.000,36746420.000,748.000
36747172.000,36747920.000,748.000
36748672.000,36749420.000,748.000
36750172.000,36750920.000,748.000
36751672.000,36752420.000,748.000
36753172.000,36753920.000,748.000
36754672.000,36755420.000,748.000
36756172.000,36756920.000,748.000
36757672.000,36758420.000,748.000
36759172.000,36759920.000,748.000
36760672.000,36761420.000,748.000
36762172.000,36762920.000,748.000
36763672.000,36764420.000,748.000
36765172.000,36765920.000,748.000
36766672.000,36767420.000,748.000
36768172.000,36768920.000,748.000
36769672.000,36770420.000,748.000
36771172.000,36771920.000,748.000
36772672.000,36773420.000,748.000
36774172.000,36774920.000,748.000
36775672.000,36776420.000,748.000
36777172.000,36777920.000,748.000
36778672.000,36779420.000,748.000
36780172.000,36780920.000,748.000
36781672.000,36782420.000,748.000
36783172.000,36783920.000,748.000
36784672.000,36785420.000,748.000
36786172.000,36786920.000,748.000
36787672.000,36788420.000,748.000
36789172.000,36789920.000,748.000
36790672.000,36791420.000,748.000
36792172.000,36792824.000,652.000
36816344.000,36817092.000,748.000
36817840.000,36818592.000,752.000
36819344.000,36820092.000,748.000
36820840.000,36821592.000,752.000
36822344.000,36823092.000,748.000
36823840.000,36824592.000,752.000
36825344.000,36826092.000,748.000
36826840.000,36827592.000,752.000
36828344.000,36829092.000,748.000
36829840.000,36830592.000,752.000
36831344.000,36832092.000,748.000
36832840.000,36833592.000,752.000
36834344.000,36835092.000,748.000
36835840.000,36836592.000,752.000
36837344.000,36838092.000,748.000
36838840.000,36839592.000,752.000
36840344.000,36841092.000,748.000
36841840.000,36842592.000,752.000
36843344.000,36844092.000,748.000
36844840.000,36845592.000,752.000
36846344.000,36847092.000,748.000
36847840.000,36848592.000,752.000
36849344.000,36850092.000,748.000
36850840.000,36851592.000,752.000
36852344.000,36853092.000,748.000
36853840.000,36854592.000,752.000
36855344.000,36856092.000,748.000
36856840.000,36857592.000,752.000
36858344.000,36859092.000,748.000
36859840.000,36860592.000,752.000
36861344.000,36862092.000,748.000
36862840.000,36863592.000,752.000
36864344.000,36865092.000,748.000
36865840.000,36866592.000,752.000
36867344.000,36868092.000,748.000
36868840.000,36869592.000,752.000
36870344.000,36871092.000,748.000
36871840.000,36872592.000,752.000
36873344.000,36874092.000,748.000
36874840.000,36875592.000,752.000
36876344.000,36877092.000,748.000
36877840.000,36878592.000,752.000
36879344.000,36880092.000,748.000
36880844.000,36881592.000,748.000
36882344.000,36883092.000,748.000
36883840.000,36884272.000,432.000
36982880.000,36983180.000,300.000
36983480.000,36983780.000,300.000
36984080.000,36984380.000,300.000
36984680.000,36984980.000,300.000
36985280.000,36985580.000,300.000
36985880.000,36986180.000,300.000
36986480.000,36986780.000,300.000
36987080.000,36987380.000,300.000
36987680.000,36987980.000,300.000
36988280.000,36988580.000,300.000
36988880.000,36989180.000,300.000
36989480.000,36989780.000,300.000
36990080.000,36990380.000,300.000
36990680.000,36990980.000,300.000
36991280.000,36991580.000,300.000
36991880.000,36992180.000,300.000
36992480.000,36992780.000,300.000
36993080.000,36993380.000,300.000
36993680.000,36993980.000,300.000
36994280.000,36994580.000,300.000
36994880.000,36995180.000,300.000
36995480.000,36995780.000,300.000
36996080.000,36996380.000,300.000
36996680.000,36996980.000,300.000
36997280.000,36997580.000,300.000
36997880.000,36998180.000,300.000
36998480.000,36998780.000,300.000
36999080.000,36999380.000,300.000
36999680.000,36999980.000,300.000
37000280.000,37000580.000,300.000
